platform,timestamp,asset,fiat,price,min_amount,max_amount,available_amount,trade_type,country_code,payment_methods,advertiser_name,completion_rate,order_count,ad_id,premium_pct,official_rate,collection_id
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1297.24,100000.0,7000000.0,79191.36,SELL,AR,"[""Banco del Sol"", ""Satoshi Tango"", ""Reba"", ""Prex"", ""Belo app""]",CAMBIORAPIDOYSEGURO-,0.996,7076,12782474926367080448,,,collection_20250730_022303
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1297.22,30000.0,3500000.0,11949.83,SELL,AR,"[""Naranja X"", ""Reba"", ""Provincial"", ""Prex"", ""Banco del Sol""]",MartinCrypto182,1.0,1493,12735929414426066944,,,collection_20250730_022303
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1297.1,10000.0,713405.0,550.0,SELL,AR,"[""Mercadopago"", ""Lemon Cash"", ""Banco Brubank"", ""Bank Transfer (Argentina)"", ""Uala""]",criptodiz,0.994,1653,12777343666977734656,,,collection_20250730_022303
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1297.03,9000.0,9088522.0,7007.18,SELL,AR,"[""Banco Santander Argentina"", ""BBVA"", ""Uala"", ""Belo app"", ""Reba""]",Mc-Cryptoo,0.999,4536,12774289948452700160,,,collection_20250730_022303
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1297.0,100000.0,900000.0,2000.0,SELL,AR,"[""Banco Brubank"", ""Banco Santander Argentina"", ""Bank Transfer (Argentina)"", ""Mercadopago"", ""Uala""]",lechon,0.996,1745,12763050571831902208,,,collection_20250730_022303
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1296.0,50000.0,2356879.0,1818.58,SELL,AR,"[""Bank Transfer (Argentina)"", ""Lemon Cash"", ""Mercadopago"", ""Naranja X"", ""Uala""]",TrAdE_aNdO,1.0,641,12736031694274027520,,,collection_20250730_022303
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1295.61,5000.0,2000000.0,77483.24,SELL,AR,"[""Reba"", ""Prex"", ""Bank Transfer"", ""Bank Transfer (Argentina)"", ""Belo app""]",LibreMercado-Futuro,0.989,1137,12727163764389027840,,,collection_20250730_022303
binance,2025-07-30T00:23:12.391849Z,USDT,ARS,1295.6,5000.0,31107.0,24.01,SELL,AR,"[""Banco Brubank"", ""Mercadopago"", ""Uala"", ""Lemon Cash"", ""Naranja X""]",lunix17,0.998,730,12757761775164366848,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1295.56,5000.0,837087.0,646.12,SELL,AR,"[""Bank Transfer (Argentina)"", ""Banco Brubank"", ""Mercadopago"", ""Uala"", ""Reba""]",Bevi1417,0.969,795,12681419605648216064,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1295.1,70000.0,3000000.0,66704.04,SELL,AR,"[""Uala"", ""Mercadopago"", ""Naranja X"", ""Banco Brubank"", ""Lemon Cash""]",BETO280,0.996,1363,12766498547916595200,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1295.0,1000000.0,1600000.0,1271.0,SELL,AR,"[""Mercadopago""]",_Bicarbonato_de_odio,1.0,2,12781459658160562176,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1295.0,100000.0,349144.0,269.61,SELL,AR,"[""Banco Brubank"", ""Lemon Cash"", ""Mercadopago""]",Cripto Dani,1.0,11,12782991049664557056,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1295.0,900000.0,15000000.0,19682.41,SELL,AR,"[""Banco Santander Argentina"", ""Bank Transfer (Argentina)"", ""BBVA"", ""Mercadopago"", ""Prex""]",MABO_17,0.981,258,12735948539168415744,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1295.0,7840.0,250000.0,822.91,SELL,AR,"[""Banco Santander Argentina"", ""Lemon Cash"", ""Bank Transfer"", ""Uala"", ""Banco Brubank""]",NoMeDejesSecoPicante,1.0,37,12781525637724520448,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1294.91,21000.0,2100000.0,64462.45,SELL,AR,"[""Banco Brubank"", ""Bank Transfer (Argentina)"", ""Mercadopago"", ""Uala"", ""Lemon Cash""]",Susamar-Futuro,0.959,1855,12738667526841937920,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1294.9,10000.0,8545964.0,6599.71,SELL,AR,"[""BBVA"", ""Banco Santander Argentina"", ""Bank Transfer"", ""Uala"", ""Prex""]",Gregor92,0.991,414,12736078762200719360,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1294.65,500000.0,859621.0,663.98,SELL,AR,"[""Banco Brubank"", ""Bank Transfer (Argentina)"", ""Mercadopago"", ""Lemon Cash"", ""Uala""]",Crypto-HUMANO,0.878,86,12761414560242786304,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1294.56,5000.0,935164.0,722.38,SELL,AR,"[""Bank Transfer (Argentina)"", ""Banco Brubank"", ""Mercadopago"", ""Reba"", ""Uala""]",Bevi1417,0.969,795,12654439248654454784,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1294.5,7900.0,386123.0,298.28,SELL,AR,"[""Lemon Cash"", ""Uala"", ""Bank Transfer (Argentina)"", ""Mercadopago"", ""Banco Brubank""]",Kmarket,1.0,87,12701977775153463296,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1294.2,7840.0,25880.0,85.15,SELL,AR,"[""Mercadopago"", ""Naranja X"", ""Banco Brubank"", ""Lemon Cash"", ""Uala""]",P2P25,1.0,48,12782136368616808448,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1294.0,10000.0,499315.0,385.87,SELL,AR,"[""Banco Santander Argentina"", ""Uala"", ""Mercadopago"", ""Bank Transfer (Argentina)"", ""Banco Brubank""]",OSKI91,1.0,541,12757174047700054016,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1293.12,20000.0,718625.0,555.73,SELL,AR,"[""Banco Santander Argentina"", ""Prex"", ""Lemon Cash"", ""Mercadopago"", ""Banco Brubank""]",RealTrader-Dio,0.99,582,12626333156268703744,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1293.1,50000.0,2844820.0,2200.0,SELL,AR,"[""Banco Santander Argentina"", ""Lemon Cash"", ""Prex"", ""Belo app"", ""Naranja X""]",JuanD,0.916,237,12781692868345249792,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1292.0,500000.0,8000000.0,8000.0,SELL,AR,"[""Banco Brubank"", ""Mercadopago"", ""Uala"", ""Lemon Cash"", ""Bank Transfer""]",GutymaGG,1.0,122,12690913238042214400,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1291.44,500000.0,1200000.0,50000.0,SELL,AR,"[""Naranja X"", ""Mercadopago"", ""BBVA"", ""Bank Transfer (Argentina)"", ""Banco Brubank""]",Nromano,0.994,1022,12736034367520583680,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1290.29,9000.0,200000.0,1503.38,SELL,AR,"[""Uala"", ""Mercadopago"", ""Bank Transfer (Argentina)"", ""Banco Brubank"", ""Prex""]",stackGus,0.885,23,12687831289059614720,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1290.0,10000.0,6450000.0,5000.0,SELL,AR,"[""Lemon Cash"", ""Mercadopago""]",P2P-6d5ee3hd,1.0,16,12782864205827448832,,,collection_20250730_022303
binance,2025-07-30T00:23:13.415714Z,USDT,ARS,1290.0,10000.0,2498807.0,1937.06,SELL,AR,"[""Lemon Cash"", ""Banco Santander Argentina"", ""BBVA"", ""Bank Transfer (Argentina)"", ""Mercadopago""]",MafeZam,0.973,35,12736463598002298880,,,collection_20250730_022303
